         43692599 function calls (42854001 primitive calls) in 2335.279 seconds

   Ordered by: cumulative time
   List reduced from 1904 to 571 due to restriction <0.3>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10361    0.020    0.000    0.222    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:355(add_command)
     3457    0.071    0.000    0.221    0.000 C:\Python312-32\Lib\site-packages\urllib3\response.py:539(__init__)
     7133    0.084    0.000    0.221    0.000 C:\Python312-32\Lib\ntpath.py:350(expanduser)
    13923    0.217    0.000    0.217    0.000 C:\Python312-32\Lib\json\encoder.py:205(iterencode)
    10686    0.216    0.000    0.216    0.000 {built-in method winreg.QueryValueEx}
   250315    0.144    0.000    0.214    0.000 C:\Python312-32\Lib\site-packages\keyboard\__init__.py:106(<lambda>)
    10229    0.064    0.000    0.214    0.000 C:\Python312-32\Lib\json\decoder.py:332(decode)
4232/4231    0.028    0.000    0.213    0.000 C:\Python312-32\Lib\http\client.py:1003(close)
   724294    0.205    0.000    0.212    0.000 {method 'decode' of 'bytes' objects}
     3564    0.032    0.000    0.211    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command_factory_json.py:115(make_thread_created_message)
     3564    0.019    0.000    0.211    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py:1174(pydev_start_new_thread)
    10476    0.042    0.000    0.210    0.000 C:\Python312-32\Lib\site-packages\requests\cookies.py:35(__init__)
   144481    0.207    0.000    0.207    0.000 {method 'match' of 're.Pattern' objects}
   170401    0.153    0.000    0.206    0.000 C:\Python312-32\Lib\threading.py:302(__exit__)
     3562    0.054    0.000    0.205    0.000 C:\Python312-32\Lib\queue.py:34(__init__)
    17812    0.061    0.000    0.204    0.000 C:\Python312-32\Lib\site-packages\openpyxl\styles\styleable.py:140(style_id)
     3564    0.098    0.000    0.203    0.000 C:\Python312-32\Lib\threading.py:882(__init__)
     3457    0.048    0.000    0.203    0.000 C:\Python312-32\Lib\site-packages\requests\models.py:659(__init__)
   698817    0.198    0.000    0.198    0.000 {method 'append' of 'list' objects}
   170402    0.119    0.000    0.198    0.000 C:\Python312-32\Lib\threading.py:299(__enter__)
     7770    0.044    0.000    0.195    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd.py:1381(has_user_threads_alive)
4232/4230    0.012    0.000    0.194    0.000 C:\Python312-32\Lib\socket.py:500(close)
    11006    0.077    0.000    0.194    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_utils.py:133(get_non_pydevd_threads)
      2/1    0.000    0.000    0.194    0.194 C:\Python312-32\Lib\site-packages\paramiko\transport.py:687(start_client)
    50527    0.127    0.000    0.190    0.000 C:\Python312-32\Lib\email\_policybase.py:281(_sanitize_header)
    45508    0.190    0.000    0.190    0.000 {method 'split' of 're.Pattern' objects}
    21277    0.062    0.000    0.189    0.000 C:\Python312-32\Lib\_collections_abc.py:811(__contains__)
     7124    0.068    0.000    0.186    0.000 C:\Python312-32\Lib\urllib\parse.py:509(urlunparse)
     3561    0.050    0.000    0.185    0.000 C:\Python312-32\Lib\site-packages\urllib3\connectionpool.py:239(_new_conn)
    14143    0.103    0.000    0.185    0.000 C:\Python312-32\Lib\http\cookiejar.py:1261(__init__)
     3564    0.183    0.000    0.184    0.000 C:\Python312-32\Lib\socket.py:221(__init__)
    65108    0.091    0.000    0.184    0.000 C:\Python312-32\Lib\threading.py:311(_acquire_restore)
 85993/12    1.408    0.000    0.183    0.015 C:\Python312-32\Lib\queue.py:154(get)
     3563    0.168    0.000    0.180    0.000 {built-in method _socket.getaddrinfo}
3562/3561    0.006    0.000    0.179    0.000 C:\Python312-32\Lib\socket.py:496(_real_close)
     3562    0.047    0.000    0.176    0.000 C:\Python312-32\Lib\urllib\parse.py:952(urlencode)
     3560    0.040    0.000    0.175    0.000 C:\Python312-32\Lib\http\client.py:261(__init__)
    17818    0.085    0.000    0.174    0.000 C:\Python312-32\Lib\site-packages\openpyxl\cell\cell.py:176(_bind_value)
     6914    0.061    0.000    0.173    0.000 C:\Python312-32\Lib\http\cookiejar.py:1599(make_cookies)
    13828    0.040    0.000    0.173    0.000 C:\Python312-32\Lib\site-packages\urllib3\response.py:699(_error_catcher)
    17810    0.085    0.000    0.173    0.000 C:\Python312-32\Lib\site-packages\requests\utils.py:1032(check_header_validity)
192340/188777    0.143    0.000    0.172    0.000 {method 'encode' of 'str' objects}
     3562    0.041    0.000    0.172    0.000 C:\Python312-32\Lib\site-packages\requests\utils.py:898(default_headers)
        1    0.000    0.000    0.171    0.171 C:\Python312-32\Lib\site-packages\urllib3\connectionpool.py:1088(_validate_conn)
        1    0.000    0.000    0.169    0.169 C:\Python312-32\Lib\site-packages\urllib3\connection.py:609(connect)
    14248    0.120    0.000    0.167    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\timeout.py:113(__init__)
    18800    0.129    0.000    0.163    0.000 C:\Python312-32\Lib\site-packages\keyboard\_winkeyboard.py:351(get_event_names)
    97741    0.119    0.000    0.162    0.000 C:\Python312-32\Lib\queue.py:209(_qsize)
    28480    0.091    0.000    0.162    0.000 C:\Python312-32\Lib\random.py:341(choice)
    40787    0.102    0.000    0.161    0.000 C:\Python312-32\Lib\email\feedparser.py:127(__next__)
    14262    0.144    0.000    0.155    0.000 C:\Python312-32\Lib\threading.py:277(__init__)
    18776    0.129    0.000    0.155    0.000 C:\Python312-32\Lib\threading.py:1534(enumerate)
   228778    0.108    0.000    0.150    0.000 C:\Python312-32\Lib\site-packages\keyboard\__init__.py:102(<lambda>)
    45536    0.099    0.000    0.148    0.000 C:\Python312-32\Lib\re\__init__.py:280(_compile)
    18602    0.071    0.000    0.145    0.000 C:\Python312-32\Lib\site-packages\openpyxl\descriptors\base.py:68(__set__)
     7124    0.037    0.000    0.144    0.000 C:\Python312-32\Lib\site-packages\requests\adapters.py:173(init_poolmanager)
3562/3561    0.144    0.000    0.144    0.000 {function socket.close at 0x01D7DDE8}
    22754    0.079    0.000    0.142    0.000 C:\Python312-32\Lib\site-packages\keyboard\_generic.py:28(start_if_necessary)
   108778    0.105    0.000    0.141    0.000 C:\Python312-32\Lib\site-packages\requests\structures.py:46(__setitem__)
        6    0.002    0.000    0.140    0.023 C:\Python312-32\Lib\site-packages\openpyxl\styles\named_styles.py:263(names)
     3562    0.015    0.000    0.140    0.000 C:\Python312-32\Lib\site-packages\requests\structures.py:76(copy)
     3236    0.011    0.000    0.139    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:144(_from_json)
     2192    0.046    0.000    0.139    0.000 C:\Python312-32\Lib\site-packages\keyboard\__init__.py:222(direct_callback)
    24934    0.101    0.000    0.139    0.000 C:\Python312-32\Lib\site-packages\urllib3\connection.py:354(<genexpr>)
   118274    0.139    0.000    0.139    0.000 {method 'release' of '_thread.lock' objects}
      250    0.009    0.000    0.138    0.001 C:\Python312-32\Lib\site-packages\openpyxl\styles\named_styles.py:51(__init__)
      250    0.001    0.000    0.138    0.001 C:\Python312-32\Lib\site-packages\openpyxl\styles\named_styles.py:106(bind)
     3564    0.061    0.000    0.136    0.000 C:\Python312-32\Lib\threading.py:1043(_set_tstate_lock)
    88685    0.063    0.000    0.136    0.000 C:\Python312-32\Lib\abc.py:117(__instancecheck__)
   185862    0.135    0.000    0.135    0.000 {method 'split' of 'str' objects}
     3560    0.104    0.000    0.135    0.000 C:\Python312-32\Lib\socket.py:304(makefile)
      250    0.006    0.000    0.135    0.001 C:\Python312-32\Lib\site-packages\openpyxl\styles\named_styles.py:114(_recalculate)
     7124    0.023    0.000    0.135    0.000 C:\Python312-32\Lib\site-packages\urllib3\connectionpool.py:349(_get_timeout)
    49575    0.115    0.000    0.133    0.000 C:\Python312-32\Lib\urllib\parse.py:119(_coerce_args)
        6    0.000    0.000    0.132    0.022 C:\Python312-32\Lib\site-packages\openpyxl\styles\stylesheet.py:56(__init__)
     3562    0.016    0.000    0.131    0.000 C:\Python312-32\Lib\site-packages\requests\models.py:589(prepare_auth)
   426719    0.130    0.000    0.130    0.000 {method '__exit__' of '_thread.lock' objects}
     6281    0.018    0.000    0.130    0.000 C:\Python312-32\Lib\site-packages\urllib3\response.py:599(release_conn)
     3562    0.064    0.000    0.128    0.000 C:\Python312-32\Lib\http\cookiejar.py:1356(add_cookie_header)
     3236    0.021    0.000    0.128    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:116(from_json)
        6    0.001    0.000    0.126    0.021 C:\Python312-32\Lib\site-packages\openpyxl\styles\stylesheet.py:106(_merge_named_styles)
    10686    0.078    0.000    0.125    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\url.py:263(_remove_path_dot_segments)
     3562    0.104    0.000    0.124    0.000 C:\Python312-32\Lib\site-packages\urllib3\poolmanager.py:96(_default_key_normalizer)
    32082    0.081    0.000    0.124    0.000 C:\Python312-32\Lib\os.py:754(encodekey)
     7120    0.042    0.000    0.122    0.000 C:\Python312-32\Lib\urllib\parse.py:903(quote_plus)
     3562    0.011    0.000    0.119    0.000 C:\Python312-32\Lib\site-packages\requests\sessions.py:456(__exit__)
    10686    0.053    0.000    0.119    0.000 C:\Python312-32\Lib\urllib\parse.py:849(quote)
   703411    0.119    0.000    0.119    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.119    0.119 D:\RjDir\admin_d95c8884-f44c-4529-8f3b-48d5788371c1\Downloads\业务文档\NPEE\408\OS\2024\模块式自动化\modules\http_eweb_api.py:34(eweb_get_sid)
     3564    0.040    0.000    0.116    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_tracing.py:47(_internal_set_trace)
     3562    0.023    0.000    0.115    0.000 C:\Python312-32\Lib\site-packages\urllib3\connectionpool.py:297(_put_conn)
     3562    0.034    0.000    0.114    0.000 C:\Python312-32\Lib\site-packages\urllib3\connection.py:133(__init__)
     3590    0.040    0.000    0.114    0.000 C:\Python312-32\Lib\threading.py:616(set)
     3562    0.036    0.000    0.113    0.000 C:\Python312-32\Lib\site-packages\requests\utils.py:1016(get_auth_from_url)
   154041    0.112    0.000    0.112    0.000 {method 'startswith' of 'str' objects}
    30416    0.064    0.000    0.111    0.000 C:\Python312-32\Lib\email\_policybase.py:293(header_source_parse)
     7124    0.026    0.000    0.110    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\timeout.py:192(clone)
     3457    0.039    0.000    0.109    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\response.py:40(assert_header_parsing)
     3457    0.063    0.000    0.109    0.000 C:\Python312-32\Lib\http\client.py:213(_read_headers)
     3562    0.026    0.000    0.109    0.000 C:\Python312-32\Lib\site-packages\requests\sessions.py:796(close)
     2192    0.108    0.000    0.108    0.000 C:\Python312-32\Lib\site-packages\keyboard\_winkeyboard.py:531(low_level_keyboard_handler)
   271674    0.108    0.000    0.108    0.000 {method 'pop' of 'list' objects}
     7124    0.051    0.000    0.107    0.000 C:\Python312-32\Lib\site-packages\urllib3\poolmanager.py:200(__init__)
     3457    0.024    0.000    0.106    0.000 C:\Python312-32\Lib\site-packages\requests\sessions.py:159(resolve_redirects)
    13828    0.072    0.000    0.104    0.000 C:\Python312-32\Lib\email\message.py:528(get_all)
    81722    0.076    0.000    0.104    0.000 C:\Python312-32\Lib\site-packages\requests\structures.py:51(__getitem__)
     3562    0.039    0.000    0.104    0.000 C:\Python312-32\Lib\site-packages\requests\models.py:495(prepare_body)
    10074    0.027    0.000    0.102    0.000 C:\Python312-32\Lib\site-packages\openpyxl\descriptors\base.py:164(__set__)
    29430    0.083    0.000    0.102    0.000 C:\Python312-32\Lib\site-packages\openpyxl\descriptors\base.py:39(__set__)
    10229    0.080    0.000    0.100    0.000 C:\Python312-32\Lib\json\decoder.py:343(raw_decode)
    11334    0.025    0.000    0.099    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:606(get_current_thread_id)
       19    0.001    0.000    0.098    0.005 C:\Python312-32\Lib\site-packages\paramiko\packet.py:455(read_message)
     3457    0.061    0.000    0.096    0.000 C:\Python312-32\Lib\site-packages\urllib3\response.py:299(__init__)
     3457    0.019    0.000    0.096    0.000 C:\Python312-32\Lib\http\client.py:396(_check_close)
     3562    0.010    0.000    0.096    0.000 C:\Python312-32\Lib\urllib\parse.py:338(geturl)
     3562    0.018    0.000    0.094    0.000 C:\Python312-32\Lib\site-packages\requests\utils.py:772(get_proxy)
     3560    0.091    0.000    0.091    0.000 {method 'strftime' of 'datetime.date' objects}
     7142    0.036    0.000    0.091    0.000 C:\Python312-32\Lib\socket.py:100(_intenum_converter)
       38    0.000    0.000    0.091    0.002 C:\Python312-32\Lib\site-packages\paramiko\packet.py:286(read_all)
   159288    0.090    0.000    0.090    0.000 C:\Python312-32\Lib\site-packages\keyboard\__init__.py:313(<genexpr>)
    10692    0.044    0.000    0.090    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_tracing.py:348(increase_tracing_count)
       30    0.001    0.000    0.089    0.003 C:\Python312-32\Lib\site-packages\openpyxl\descriptors\sequence.py:93(from_tree)
    28496    0.060    0.000    0.089    0.000 C:\Python312-32\Lib\urllib\parse.py:205(_hostinfo)
    35620    0.046    0.000    0.088    0.000 C:\Python312-32\Lib\site-packages\requests\utils.py:1043(_validate_header_part)
     7126    0.066    0.000    0.088    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\retry.py:198(__init__)
    14048    0.051    0.000    0.084    0.000 C:\Python312-32\Lib\contextlib.py:299(helper)
    14048    0.017    0.000    0.084    0.000 C:\Python312-32\Lib\contextlib.py:132(__enter__)
   177530    0.084    0.000    0.084    0.000 {method '__enter__' of '_thread.lock' objects}
     7124    0.055    0.000    0.083    0.000 C:\Python312-32\Lib\urllib\parse.py:520(urlunsplit)
    30416    0.052    0.000    0.083    0.000 C:\Python312-32\Lib\site-packages\urllib3\_collections.py:302(add)
     3562    0.026    0.000    0.082    0.000 C:\Python312-32\Lib\site-packages\requests\utils.py:659(requote_uri)
     7124    0.029    0.000    0.081    0.000 C:\Python312-32\Lib\site-packages\requests\cookies.py:542(merge_cookies)
     7124    0.024    0.000    0.081    0.000 C:\Python312-32\Lib\site-packages\requests\adapters.py:360(close)
    10686    0.054    0.000    0.081    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\url.py:100(__new__)
     7125    0.022    0.000    0.080    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:1171(to_dict)
    44243    0.058    0.000    0.080    0.000 C:\Python312-32\Lib\site-packages\urllib3\_collections.py:259(__getitem__)
     5791    0.025    0.000    0.079    0.000 C:\Python312-32\Lib\threading.py:424(notify_all)
        1    0.000    0.000    0.076    0.076 C:\Python312-32\Lib\ssl.py:1238(recv_into)
        1    0.000    0.000    0.076    0.076 C:\Python312-32\Lib\ssl.py:1096(read)
     3560    0.005    0.000    0.076    0.000 C:\Python312-32\Lib\http\client.py:425(_close_conn)
     3562    0.027    0.000    0.075    0.000 C:\Python312-32\Lib\site-packages\urllib3\connectionpool.py:82(__init__)
     3564    0.048    0.000    0.074    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:587(_get_or_compute_thread_id_with_lock)
     3562    0.056    0.000    0.074    0.000 C:\Python312-32\Lib\http\client.py:861(__init__)
     7119    0.030    0.000    0.074    0.000 D:\RjDir\admin_d95c8884-f44c-4529-8f3b-48d5788371c1\Downloads\业务文档\NPEE\408\OS\2024\模块式自动化\hooks\cmd_injection.py:75(h4)
     6914    0.027    0.000    0.074    0.000 C:\Python312-32\Lib\typing.py:1175(__instancecheck__)
    21274    0.073    0.000    0.073    0.000 C:\Python312-32\Lib\threading.py:124(RLock)
    88685    0.073    0.000    0.073    0.000 {built-in method _abc._abc_instancecheck}
82951/77773    0.035    0.000    0.073    0.000 {built-in method builtins.hash}
   179765    0.073    0.000    0.073    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.073    0.073 C:\Python312-32\Lib\site-packages\urllib3\connection.py:708(_ssl_wrap_socket_and_match_hostname)
      352    0.011    0.000    0.071    0.000 C:\Python312-32\Lib\site-packages\openpyxl\styles\fonts.py:69(__init__)
     3565    0.019    0.000    0.071    0.000 {method 'close' of '_io.BufferedReader' objects}
     7120    0.051    0.000    0.070    0.000 C:\Python312-32\Lib\threading.py:855(_maintain_shutdown_locks)
     3457    0.027    0.000    0.070    0.000 C:\Python312-32\Lib\email\feedparser.py:100(push)
      580    0.011    0.000    0.069    0.000 C:\Python312-32\Lib\site-packages\openpyxl\styles\alignment.py:45(__init__)
     3560    0.038    0.000    0.069    0.000 C:\Python312-32\Lib\threading.py:1079(_stop)
    57875    0.069    0.000    0.069    0.000 C:\Python312-32\Lib\xml\etree\ElementTree.py:1023(_escape_attrib)
     3236    0.012    0.000    0.068    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:9537(to_dict)
     3559    0.063    0.000    0.068    0.000 C:\Python312-32\Lib\site-packages\kill_thread.py:4(kill_thread)
    17818    0.035    0.000    0.067    0.000 C:\Python312-32\Lib\site-packages\openpyxl\cell\cell.py:153(check_string)
    17810    0.035    0.000    0.065    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\url.py:303(_normalize_host)
    81200    0.048    0.000    0.065    0.000 C:\Python312-32\Lib\queue.py:248(_qsize)
    65109    0.042    0.000    0.065    0.000 C:\Python312-32\Lib\threading.py:308(_release_save)
     3457    0.045    0.000    0.065    0.000 C:\Python312-32\Lib\email\feedparser.py:137(__init__)
     3585    0.027    0.000    0.065    0.000 C:\Python312-32\Lib\ntpath.py:257(splitext)
     3457    0.030    0.000    0.064    0.000 C:\Python312-32\Lib\email\message.py:243(get_payload)
    18321    0.054    0.000    0.064    0.000 C:\Python312-32\Lib\site-packages\openpyxl\cell\cell.py:108(__init__)
     5397    0.015    0.000    0.063    0.000 C:\Python312-32\Lib\site-packages\openpyxl\descriptors\nested.py:28(__set__)
        5    0.001    0.000    0.062    0.012 C:\Python312-32\Lib\site-packages\openpyxl\reader\excel.py:212(read_worksheets)
    10686    0.033    0.000    0.061    0.000 C:\Python312-32\Lib\urllib\parse.py:925(quote_from_bytes)
    49934    0.061    0.000    0.061    0.000 {method 'search' of 're.Pattern' objects}
    28480    0.042    0.000    0.060    0.000 C:\Python312-32\Lib\random.py:242(_randbelow_with_getrandbits)
   110422    0.060    0.000    0.060    0.000 C:\Python312-32\Lib\site-packages\requests\structures.py:58(<genexpr>)
    17791    0.046    0.000    0.059    0.000 C:\Python312-32\Lib\site-packages\openpyxl\worksheet\worksheet.py:266(_add_cell)
    89490    0.058    0.000    0.058    0.000 {built-in method time.monotonic}
    40787    0.049    0.000    0.058    0.000 C:\Python312-32\Lib\email\feedparser.py:77(readline)
     3572    0.019    0.000    0.057    0.000 C:\Python312-32\Lib\threading.py:588(__init__)
    53984    0.037    0.000    0.057    0.000 C:\Python312-32\Lib\email\utils.py:51(_has_surrogates)
     7125    0.024    0.000    0.056    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:17214(to_dict)
   247924    0.056    0.000    0.056    0.000 C:\Python312-32\Lib\codecs.py:276(reset)
     7158    0.042    0.000    0.055    0.000 C:\Python312-32\Lib\enum.py:713(__call__)
     3236    0.018    0.000    0.055    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:18717(to_dict)
     3562    0.016    0.000    0.055    0.000 C:\Python312-32\Lib\site-packages\requests\models.py:631(prepare_hooks)
     3562    0.016    0.000    0.055    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\timeout.py:176(from_float)
     7124    0.021    0.000    0.055    0.000 C:\Python312-32\Lib\site-packages\urllib3\poolmanager.py:268(clear)
    75354    0.053    0.000    0.053    0.000 {built-in method __new__ of type object at 0x78F1BEC8}
     3562    0.029    0.000    0.053    0.000 C:\Python312-32\Lib\site-packages\requests\models.py:573(prepare_content_length)
     3562    0.010    0.000    0.053    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\connection.py:93(_set_socket_options)
    65124    0.052    0.000    0.052    0.000 {method 'remove' of 'collections.deque' objects}
     3560    0.023    0.000    0.052    0.000 C:\Python312-32\Lib\socket.py:770(close)
    14248    0.044    0.000    0.052    0.000 C:\Python312-32\Lib\_collections_abc.py:823(items)
        1    0.000    0.000    0.052    0.052 C:\Python312-32\Lib\site-packages\urllib3\util\ssl_.py:397(ssl_wrap_socket)
        1    0.000    0.000    0.052    0.052 C:\Python312-32\Lib\site-packages\urllib3\util\ssl_.py:498(_ssl_wrap_socket_impl)
        1    0.000    0.000    0.052    0.052 C:\Python312-32\Lib\ssl.py:449(wrap_socket)
        1    0.000    0.000    0.052    0.052 C:\Python312-32\Lib\ssl.py:956(_create)
    16833    0.038    0.000    0.052    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_utils.py:243(notify_about_gevent_if_needed)
        1    0.000    0.000    0.051    0.051 C:\Python312-32\Lib\ssl.py:1314(do_handshake)
        1    0.051    0.051    0.051    0.051 {method 'do_handshake' of '_ssl._SSLSocket' objects}
     7126    0.035    0.000    0.051    0.000 C:\Python312-32\Lib\encodings\idna.py:155(encode)
   111043    0.051    0.000    0.051    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.051    0.051 C:\Python312-32\Lib\site-packages\keyboard\__init__.py:195(init)
     2700    0.013    0.000    0.050    0.000 C:\Python312-32\Lib\site-packages\openpyxl\descriptors\base.py:106(__set__)
     3457    0.026    0.000    0.050    0.000 C:\Python312-32\Lib\site-packages\requests\utils.py:538(get_encoding_from_headers)
     7770    0.012    0.000    0.048    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:416(empty)
     7124    0.033    0.000    0.048    0.000 C:\Python312-32\Lib\site-packages\urllib3\_collections.py:84(__init__)
    17813    0.041    0.000    0.047    0.000 C:\Python312-32\Lib\site-packages\openpyxl\cell\cell.py:123(coordinate)
    49866    0.037    0.000    0.047    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\util.py:19(to_str)
    42744    0.041    0.000    0.047    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\timeout.py:134(_validate_timeout)
     7124    0.031    0.000    0.047    0.000 C:\Python312-32\Lib\site-packages\requests\cookies.py:358(update)
     6914    0.014    0.000    0.047    0.000 C:\Python312-32\Lib\typing.py:1446(__subclasscheck__)
    18150    0.038    0.000    0.047    0.000 {built-in method builtins.setattr}
      323    0.009    0.000    0.045    0.000 C:\Python312-32\Lib\site-packages\openpyxl\styles\cell_style.py:93(__init__)
     3457    0.026    0.000    0.045    0.000 C:\Python312-32\Lib\site-packages\urllib3\response.py:643(_init_length)
        1    0.000    0.000    0.045    0.045 C:\Python312-32\Lib\site-packages\cryptography\hazmat\backends\openssl\backend.py:507(_evp_pkey_to_private_key)
        1    0.000    0.000    0.045    0.045 C:\Python312-32\Lib\site-packages\cryptography\hazmat\backends\openssl\rsa.py:368(__init__)
     7125    0.026    0.000    0.044    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_additional_thread_info_regular.py:139(set_additional_thread_info)
    21318    0.032    0.000    0.044    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:18(_translate_id_to_dap)
      110    0.001    0.000    0.043    0.000 C:\Python312-32\Lib\site-packages\openpyxl\styles\fonts.py:101(from_tree)
     3457    0.010    0.000    0.043    0.000 C:\Python312-32\Lib\site-packages\requests\sessions.py:107(get_redirect_target)
     3562    0.043    0.000    0.043    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.043    0.043 C:\Python312-32\Lib\site-packages\openpyxl\styles\stylesheet.py:232(write_stylesheet)
        5    0.000    0.000    0.042    0.008 C:\Python312-32\Lib\site-packages\openpyxl\reader\excel.py:150(read_workbook)
     3562    0.031    0.000    0.042    0.000 C:\Python312-32\Lib\site-packages\urllib3\util\request.py:189(body_to_chunks)
     4602    0.035    0.000    0.041    0.000 {built-in method builtins.sorted}
    21267    0.033    0.000    0.041    0.000 C:\Python312-32\Lib\http\cookiejar.py:1227(deepvalues)
     7126    0.041    0.000    0.041    0.000 {method 'settimeout' of '_socket.socket' objects}
    33390    0.040    0.000    0.040    0.000 {method 'replace' of 'str' objects}
    17810    0.030    0.000    0.039    0.000 C:\Python312-32\Lib\site-packages\requests\structures.py:57(__iter__)
     3562    0.010    0.000    0.039    0.000 C:\Python312-32\Lib\site-packages\requests\models.py:207(register_hook)
     3561    0.021    0.000    0.039    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd.py:1111(disable_tracing)
    84823    0.039    0.000    0.039    0.000 {method 'strip' of 'str' objects}
     3560    0.028    0.000    0.038    0.000 C:\Python312-32\Lib\threading.py:959(__repr__)
    15540    0.020    0.000    0.038    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd.py:1499(get_internal_queue)
     7019    0.029    0.000    0.038    0.000 C:\Python312-32\Lib\logging\__init__.py:1517(debug)
     6914    0.028    0.000    0.037    0.000 C:\Python312-32\Lib\typing.py:378(inner)
     3562    0.024    0.000    0.037    0.000 C:\Python312-32\Lib\http\cookiejar.py:1734(clear_expired_cookies)
    38522    0.024    0.000    0.037    0.000 C:\Python312-32\Lib\queue.py:254(_get)
    53296    0.037    0.000    0.037    0.000 c:\Users\admin\.vscode\extensions\ms-python.python-2023.22.1\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:626(get_thread_id)
     3457    0.026    0.000    0.037    0.000 C:\Python312-32\Lib\site-packages\urllib3\response.py:253(get)
     2192    0.018    0.000    0.037    0.000 C:\Python312-32\Lib\queue.py:57(task_done)
    39182    0.024    0.000    0.037    0.000 C:\Python312-32\Lib\queue.py:251(_put)
    35656    0.029    0.000    0.037    0.000 C:\Python312-32\Lib\site-packages\openpyxl\styles\cell_style.py:56(__hash__)
